Date,GOOGLE,AMZN
3/10/15,559.849976,369.51001
3/11/15,555.690002,366.369995
3/12/15,561.169983,374.23999
3/13/15,553,370.579987
3/16/15,561.640015,373.350006
3/17/15,557.609985,371.920013
3/18/15,566.159973,375.140015
3/19/15,563.669983,373.23999
3/20/15,564.950012,378.48999
3/23/15,565.369995,375.109985
3/24/15,577.539978,374.089996
3/25/15,567,370.959991
3/26/15,563.640015,367.350006
3/27/15,557.549988,370.559998
3/30/15,561.140015,374.589996
3/31/15,554.700012,372.100006
4/1/15,549.48999,370.26001
4/2/15,541.309998,372.25
4/6/15,543.950012,377.040009
4/7/15,544.859985,374.410004
4/8/15,548.840027,381.200012
4/9/15,548.02002,383.540009
4/10/15,548.539978,382.649994
4/13/15,548.640015,382.359985
4/14/15,539.780029,385.109985
4/15/15,541.039978,383.450012
4/16/15,543.52002,386.040009
4/17/15,532.73999,375.559998
4/20/15,544.530029,389.51001
4/21/15,542.919983,391.179993
4/22/15,549.179993,389.799988
4/23/15,557.460022,389.98999
4/24/15,573.659973,445.100006
4/27/15,566.119995,438.559998
4/28/15,564.369995,429.309998
4/29/15,561.390015,429.369995
4/30/15,548.77002,421.779999
5/1/15,551.159973,422.869995
5/4/15,552.840027,423.040009
5/5/15,543.039978,421.190002
5/6/15,535.080017,419.100006
5/7/15,542.039978,426.880005
5/8/15,548.950012,433.690002
5/11/15,545.780029,432.850006
5/12/15,538.72998,431.019989
5/13/15,539.48999,426.869995
5/14/15,549.200012,432.279999
5/15/15,546.48999,426
5/18/15,546.669983,425.23999
5/19/15,549.280029,421.709991
5/20/15,552.51001,423.859985
5/21/15,556.809998,431.630005
5/22/15,554.52002,427.630005
5/26/15,547.190002,425.470001
5/27/15,554.25,431.420013
5/28/15,554.179993,426.570007
5/29/15,545.320007,429.230011
6/1/15,549.210022,430.920013
6/2/15,553.950012,430.98999
6/3/15,555.289978,436.589996
6/4/15,551.690002,430.779999
6/5/15,549.530029,426.950012
6/8/15,543.47998,423.5
6/9/15,542.159973,425.480011
6/10/15,552.599976,430.769989
6/11/15,550.039978,432.970001
6/12/15,547.469971,429.920013
6/15/15,543,423.670013
6/16/15,544.869995,427.26001
6/17/15,546.599976,427.809998
6/18/15,556.179993,439.390015
6/19/15,557.52002,434.920013
6/22/15,559.679993,436.290009
6/23/15,563.390015,445.98999
6/24/15,558.570007,440.839996
6/25/15,557.950012,440.100006
6/26/15,553.059998,438.100006
6/29/15,541.25,429.859985
6/30/15,540.039978,434.089996
7/1/15,543.299988,437.390015
7/2/15,547.340027,437.709991
7/6/15,545.619995,436.040009
7/7/15,550.030029,436.720001
7/8/15,541.700012,429.700012
7/9/15,544.650024,434.390015
7/10/15,556.109985,443.51001
7/13/15,571.72998,455.570007
7/14/15,584.179993,465.570007
7/15/15,583.960022,461.190002
7/16/15,601.780029,475.480011
7/17/15,699.619995,483.01001
7/20/15,692.840027,488.100006
7/21/15,695.349976,488
7/22/15,695.099976,488.269989
7/23/15,674.72998,482.179993
7/24/15,654.77002,529.419983
7/27/15,658.27002,531.409973
7/28/15,659.659973,526.030029
7/29/15,661.429993,529
7/30/15,664.559998,536.76001
7/31/15,657.5,536.150024
8/3/15,664.719971,535.030029
8/4/15,661.280029,531.900024
8/5/15,673.289978,537.01001
8/6/15,670.150024,529.460022
8/7/15,664.390015,522.619995
8/10/15,663.140015,524
8/11/15,690.299988,527.460022
8/12/15,691.469971,525.909973
8/13/15,686.51001,529.659973
8/14/15,689.369995,531.52002
8/17/15,694.109985,535.219971
8/18/15,688.72998,535.02002
8/19/15,694.039978,532.919983
8/20/15,679.47998,515.780029
8/21/15,644.030029,494.470001
8/24/15,618.109985,463.369995
8/25/15,612.469971,466.369995
8/26/15,659.73999,500.769989
8/27/15,667.960022,518.369995
8/28/15,659.690002,518.01001
8/31/15,647.820007,512.890015
9/1/15,629.559998,496.540009
9/2/15,644.909973,510.549988
9/3/15,637.049988,504.720001
9/4/15,628.960022,499
9/8/15,643.880005,517.539978
9/9/15,643.409973,516.890015
9/10/15,651.080017,522.23999
9/11/15,655.299988,529.440002
9/14/15,652.469971,521.380005
9/15/15,665.070007,522.369995
9/16/15,665.52002,527.390015
9/17/15,671.669983,538.869995
9/18/15,660.919983,540.26001
9/21/15,666.97998,548.390015
9/22/15,653.200012,538.400024
9/23/15,653.289978,536.070007
9/24/15,654.909973,533.75
9/25/15,640.150024,524.25
9/28/15,624.25,504.059998
9/29/15,622.609985,496.070007
9/30/15,638.369995,511.890015
10/1/15,642,520.719971
10/2/15,656.98999,532.539978
10/5/15,671.679993,543.679993
10/6/15,671.640015,537.47998
10/7/15,670,541.940002
10/8/15,667,533.159973
10/9/15,671.23999,539.799988
10/12/15,676.429993,550.190002
10/13/15,683.169983,548.900024
10/14/15,680.409973,544.830017
10/15/15,693.02002,562.440002
10/16/15,695.320007,570.76001
10/19/15,699.950012,573.150024
10/20/15,680,560.880005
10/21/15,671.799988,555.77002
10/22/15,681.140015,563.909973
10/23/15,719.330017,599.030029
10/26/15,731.119995,608.609985
10/27/15,732.820007,611.01001
10/28/15,736.919983,617.099976
10/29/15,744.849976,626.549988
10/30/15,737.390015,625.900024
11/2/15,747.73999,628.349976
11/3/15,748.820007,625.309998
11/4/15,755.309998,640.950012
11/5/15,760.669983,655.650024
11/6/15,761.599976,659.369995
11/9/15,754.77002,655.48999
11/10/15,758.26001,659.679993
11/11/15,765.25,673.25
11/12/15,756.530029,665.599976
11/13/15,740.070007,642.349976
11/16/15,750.419983,647.809998
11/17/15,745.97998,643.299988
11/18/15,760.01001,663.539978
11/19/15,759.940002,661.27002
11/20/15,777,668.450012
11/23/15,776.700012,678.98999
11/24/15,769.630005,671.150024
11/25/15,769.26001,675.340027
11/27/15,771.969971,673.26001
11/30/15,762.849976,664.799988
12/1/15,783.789978,679.059998
12/2/15,777.849976,676.01001
12/3/15,768.200012,666.25
12/4/15,779.210022,672.640015
12/7/15,772.98999,669.830017
12/8/15,775.140015,677.330017
12/9/15,762.549988,664.789978
12/10/15,760.039978,662.320007
12/11/15,750.419983,640.150024
12/14/15,762.539978,657.909973
12/15/15,760.090027,658.640015
12/16/15,776.590027,675.77002
12/17/15,769.830017,670.650024
12/18/15,756.849976,664.140015
12/21/15,760.799988,664.51001
12/22/15,767.130005,663.150024
12/23/15,768.51001,663.700012
12/24/15,765.840027,662.789978
12/28/15,782.23999,675.200012
12/29/15,793.960022,693.969971
12/30/15,790.299988,689.070007
12/31/15,778.01001,675.890015
1/4/16,759.440002,636.98999
1/5/16,761.530029,633.789978
1/6/16,759.330017,632.650024
1/7/16,741,607.940002
1/8/16,730.909973,607.049988
1/11/16,733.070007,617.73999
1/12/16,745.340027,617.890015
1/13/16,719.570007,581.809998
1/14/16,731.390015,593
1/15/16,710.48999,570.179993
1/19/16,719.080017,574.47998
1/20/16,718.559998,571.77002
1/21/16,726.669983,575.02002
1/22/16,745.460022,596.380005
1/25/16,733.619995,596.530029
1/26/16,733.789978,601.25
1/27/16,717.580017,583.349976
1/28/16,748.299988,635.349976
1/29/16,761.349976,587
2/1/16,770.77002,574.809998
2/2/16,780.909973,552.099976
2/3/16,749.380005,531.070007
2/4/16,730.030029,536.26001
2/5/16,703.76001,502.130005
2/8/16,704.159973,488.100006
2/9/16,701.02002,482.070007
2/10/16,706.849976,490.480011
2/11/16,706.359985,503.820007
2/12/16,706.890015,507.079987
2/16/16,717.640015,521.099976
2/17/16,731.969971,534.099976
2/18/16,717.51001,525
2/19/16,722.109985,534.900024
2/22/16,729.049988,559.5
2/23/16,717.289978,552.940002
2/24/16,720.900024,554.039978
2/25/16,729.119995,555.150024
2/26/16,724.859985,555.22998
2/29/16,717.219971,552.52002
3/1/16,742.169983,579.039978
3/2/16,739.47998,580.210022
3/3/16,731.590027,577.48999
3/4/16,730.219971,575.140015
3/7/16,712.799988,562.799988
3/8/16,713.530029,560.26001
3/9/16,725.409973,559.469971
3/10/16,732.169983,558.929993
3/11/16,744.869995,569.609985
3/14/16,750.23999,573.369995
3/15/16,750.570007,577.02002
3/16/16,757.359985,574.27002
3/17/16,758.47998,559.440002
3/18/16,755.409973,552.080017
3/21/16,762.159973,553.97998
3/22/16,760.049988,560.47998
3/23/16,757.559998,569.630005
3/24/16,754.840027,582.950012
3/28/16,753.280029,579.869995
3/29/16,765.890015,593.859985
3/30/16,768.340027,598.690002
3/31/16,762.900024,593.640015
4/1/16,769.669983,598.5
4/4/16,765.119995,593.190002
4/5/16,758.570007,586.140015
4/6/16,768.070007,602.080017
4/7/16,760.119995,591.429993
4/8/16,759.469971,594.599976
4/11/16,757.539978,595.929993
4/12/16,764.320007,603.169983
4/13/16,771.909973,614.820007
4/14/16,775.390015,620.75
4/15/16,780,625.890015
4/18/16,787.679993,635.349976
4/19/16,776.25,627.900024
4/20/16,774.919983,632.98999
4/21/16,780,631
4/22/16,737.77002,620.5
4/25/16,742.210022,626.200012
4/26/16,725.369995,616.880005
4/27/16,721.460022,606.570007
4/28/16,705.059998,602
4/29/16,707.880005,659.590027
5/2/16,714.409973,683.849976
5/3/16,708.440002,671.320007
5/4/16,711.369995,670.900024
5/5/16,714.710022,659.090027
5/6/16,725.179993,673.950012
5/9/16,729.130005,679.75
5/10/16,739.380005,703.070007
5/11/16,730.549988,713.22998
5/12/16,728.070007,717.929993
5/13/16,724.830017,709.919983
5/16/16,730.299988,710.659973
5/17/16,720.190002,695.27002
5/18/16,721.780029,697.450012
5/19/16,715.309998,698.52002
5/20/16,721.710022,702.799988
5/23/16,717.25,696.75
5/24/16,733.030029,704.200012
5/25/16,738.099976,708.349976
5/26/16,736.929993,714.909973
5/27/16,747.599976,712.23999
5/31/16,748.849976,722.789978
6/1/16,748.460022,719.440002
6/2/16,744.27002,728.23999
6/3/16,735.859985,725.539978
6/6/16,730.059998,726.72998
6/7/16,731.090027,723.73999
6/8/16,742.929993,726.640015
6/9/16,742.52002,727.650024
6/10/16,733.190002,717.909973
6/13/16,731.880005,715.23999
6/14/16,733.25,719.299988
6/15/16,732.190002,714.26001
6/16/16,724.25,717.51001
6/17/16,704.25,706.390015
6/20/16,706.130005,714.01001
6/21/16,708.880005,715.820007
6/22/16,710.469971,710.599976
6/23/16,714.869995,722.080017
6/24/16,685.200012,698.960022
6/27/16,681.140015,691.359985
6/28/16,691.26001,707.950012
6/29/16,695.190002,715.599976
6/30/16,703.530029,715.619995
7/1/16,710.25,725.679993
7/5/16,704.890015,728.099976
7/6/16,708.969971,737.609985
7/7/16,707.26001,736.570007
7/8/16,717.780029,745.809998
7/11/16,727.200012,753.780029
7/12/16,732.51001,748.210022
7/13/16,729.47998,742.630005
7/14/16,735.799988,741.200012
7/15/16,735.630005,735.440002
7/18/16,753.200012,736.070007
7/19/16,753.409973,739.950012
7/20/16,757.080017,745.719971
7/21/16,754.409973,744.429993
7/22/16,759.280029,744.859985
7/25/16,757.52002,739.609985
7/26/16,757.650024,735.590027
7/27/16,761.969971,736.669983
7/28/16,765.840027,752.609985
7/29/16,791.340027,758.809998
8/1/16,800.940002,767.73999
8/2/16,800.119995,760.580017
8/3/16,798.919983,754.640015
8/4/16,797.25,760.77002
8/5/16,806.929993,765.97998
8/8/16,805.22998,766.559998
8/9/16,807.47998,768.309998
8/10/16,808.48999,768.559998
8/11/16,808.200012,771.23999
8/12/16,807.049988,772.559998
8/15/16,805.960022,768.48999
8/16/16,801.190002,764.039978
8/17/16,805.419983,764.630005
8/18/16,802.75,764.460022
8/19/16,799.650024,757.309998
8/22/16,796.950012,759.47998
8/23/16,796.590027,762.450012
8/24/16,793.599976,757.25
8/25/16,791.299988,759.219971
8/26/16,793.219971,769
8/29/16,795.820007,771.289978
8/30/16,791.919983,767.580017
8/31/16,789.849976,769.159973
9/1/16,791.400024,770.619995
9/2/16,796.869995,772.440002
9/6/16,808.02002,788.869995
9/7/16,807.98999,784.47998
9/8/16,802.840027,784.059998
9/9/16,788.47998,760.140015
9/12/16,798.820007,771.48999
9/13/16,788.719971,761.01001
9/14/16,790.460022,761.090027
9/15/16,801.22998,769.690002
9/16/16,797.969971,778.52002
9/19/16,795.390015,775.099976
9/20/16,799.780029,780.219971
9/21/16,805.030029,789.73999
9/22/16,815.950012,804.700012
9/23/16,814.960022,805.75
9/26/16,802.650024,799.159973
9/27/16,810.72998,816.109985
9/28/16,810.059998,828.719971
9/29/16,802.640015,829.049988
9/30/16,804.059998,837.309998
10/3/16,800.380005,836.73999
10/4/16,802.789978,834.030029
10/5/16,801.22998,844.359985
10/6/16,803.080017,841.659973
10/7/16,800.710022,839.429993
10/10/16,814.169983,841.710022
10/11/16,809.570007,831
10/12/16,811.77002,834.090027
10/13/16,804.080017,829.280029
10/14/16,804.599976,822.960022
10/17/16,806.840027,812.950012
10/18/16,821.48999,817.650024
10/19/16,826.840027,817.690002
10/20/16,821.630005,810.320007
10/21/16,824.059998,818.98999
10/24/16,835.73999,838.090027
10/25/16,828.549988,835.179993
10/26/16,822.099976,822.590027
10/27/16,817.349976,818.359985
10/28/16,819.559998,776.320007
10/31/16,809.900024,789.820007
11/1/16,805.47998,785.409973
11/2/16,788.419983,765.559998
11/3/16,782.190002,767.030029
11/4/16,781.099976,755.049988
11/7/16,802.030029,784.929993
11/8/16,811.97998,787.75
11/9/16,805.590027,771.880005
11/10/16,780.289978,742.380005
11/11/16,771.75,739.01001
11/14/16,753.219971,719.070007
11/15/16,775.159973,743.23999
11/16/16,779.97998,746.48999
11/17/16,786.159973,756.400024
11/18/16,775.969971,760.159973
11/21/16,784.799988,780
11/22/16,785,785.330017
11/23/16,779,780.119995
11/25/16,780.22998,780.369995
11/28/16,785.789978,766.77002
11/29/16,789.440002,762.52002
11/30/16,775.880005,750.570007
12/1/16,764.330017,743.650024
12/2/16,764.460022,740.340027
12/5/16,778.219971,759.359985
12/6/16,776.179993,764.719971
12/7/16,791.469971,770.419983
12/8/16,795.169983,767.330017
12/9/16,809.450012,768.659973
12/12/16,807.900024,760.119995
12/13/16,815.340027,774.340027
12/14/16,817.890015,768.820007
12/15/16,815.650024,761
12/16/16,809.840027,757.77002
12/19/16,812.5,766
12/20/16,815.200012,771.219971
12/21/16,812.200012,770.599976
12/22/16,809.679993,766.340027
12/23/16,807.799988,760.590027
12/27/16,809.929993,771.400024
12/28/16,804.570007,772.130005
12/29/16,802.880005,765.150024
12/30/16,792.450012,749.869995
1/3/17,808.01001,753.669983
1/4/17,807.77002,757.179993
1/5/17,813.02002,780.450012
1/6/17,825.210022,795.98999
1/9/17,827.179993,796.919983
1/10/17,826.01001,795.900024
1/11/17,829.859985,799.02002
1/12/17,829.530029,813.640015
1/13/17,830.940002,817.140015
1/17/17,827.460022,809.719971
1/18/17,829.02002,807.47998
1/19/17,824.369995,809.039978
1/20/17,828.169983,808.330017
1/23/17,844.429993,817.880005
1/24/17,849.530029,822.440002
1/25/17,858.450012,836.52002
1/26/17,856.97998,839.150024
1/27/17,845.030029,835.77002
1/30/17,823.830017,830.380005
1/31/17,820.190002,823.47998
2/1/17,815.23999,832.349976
2/2/17,818.26001,839.950012
2/3/17,820.130005,810.200012
2/6/17,821.619995,807.640015
2/7/17,829.22998,812.5
2/8/17,829.880005,819.710022
2/9/17,830.059998,821.359985
2/10/17,834.849976,827.460022
2/13/17,838.960022,836.530029
2/14/17,840.030029,836.390015
2/15/17,837.320007,842.700012
2/16/17,842.169983,844.140015
2/17/17,846.549988,845.070007
2/21/17,849.27002,856.440002
2/22/17,851.359985,855.609985
2/23/17,851,852.190002
2/24/17,847.809998,845.23999
2/27/17,849.669983,848.640015
2/28/17,844.929993,845.039978
3/1/17,856.75,853.080017
3/2/17,849.849976,848.909973
3/3/17,849.080017,849.880005
3/6/17,847.27002,846.609985
3/7/17,851.150024,846.02002
3/8/17,853.640015,850.5
3/9/17,857.840027,853
3/10/17,861.409973,852.460022
3/13/17,864.580017,854.590027
3/14/17,865.909973,852.530029
3/15/17,868.390015,852.969971
3/16/17,870,853.419983
3/17/17,872.369995,852.309998
3/20/17,867.909973,856.969971
3/21/17,850.140015,843.200012
3/22/17,849.799988,848.059998
3/23/17,839.650024,847.380005
3/24/17,835.140015,845.609985
3/27/17,838.51001,846.820007
3/28/17,840.630005,856
3/29/17,849.869995,874.320007
3/30/17,849.47998,876.340027
3/31/17,847.799988,886.539978
4/3/17,856.75,891.51001
4/4/17,852.570007,906.830017
4/5/17,848.909973,909.280029
4/6/17,845.099976,898.280029
4/7/17,842.099976,894.880005
4/10/17,841.700012,907.039978
4/11/17,839.880005,902.359985
4/12/17,841.460022,896.22998
4/13/17,840.179993,884.669983
4/17/17,855.130005,901.98999
4/18/17,853.98999,903.780029
4/19/17,856.51001,899.200012
4/20/17,860.080017,902.059998
4/21/17,858.950012,898.530029
4/24/17,878.929993,907.409973
4/25/17,888.840027,907.619995
4/26/17,889.140015,909.289978
4/27/17,891.440002,918.380005
4/28/17,924.52002,924.98999
5/1/17,932.820007,948.22998
5/2/17,937.090027,946.940002
5/3/17,948.450012,941.030029
5/4/17,954.719971,937.530029
5/5/17,950.280029,934.150024
5/8/17,958.690002,949.039978
5/9/17,956.710022,952.820007
5/10/17,954.840027,948.950012
5/11/17,955.890015,947.619995
5/12/17,955.140015,961.349976
5/15/17,959.219971,957.969971
5/16/17,964.609985,966.070007
5/17/17,942.169983,944.76001
5/18/17,950.5,958.48999
5/19/17,954.650024,959.840027
5/22/17,964.070007,970.669983
5/23/17,970.549988,971.539978
5/24/17,977.609985,980.349976
5/25/17,991.859985,993.380005
5/26/17,993.27002,995.780029
5/30/17,996.169983,996.700012
5/31/17,987.090027,994.619995
6/1/17,988.289978,995.950012
6/2/17,996.119995,1006.72998
6/5/17,1003.880005,1011.340027
6/6/17,996.679993,1003
6/7/17,1001.5,1010.070007
6/8/17,1004.280029,1010.27002
6/9/17,970.119995,978.309998
6/12/17,961.809998,964.909973
6/13/17,970.5,980.789978
6/14/17,967.929993,976.469971
6/15/17,960.179993,964.169983
6/16/17,958.619995,987.710022
6/19/17,975.219971,995.169983
6/20/17,968.98999,992.590027
6/21/17,978.590027,1002.22998
6/22/17,976.619995,1001.299988
6/23/17,986.090027,1003.73999
6/26/17,972.090027,993.97998
6/27/17,948.090027,976.780029
6/28/17,961.01001,990.330017
6/29/17,937.820007,975.929993
6/30/17,929.679993,968
7/3/17,919.460022,953.659973
7/5/17,932.26001,971.400024
7/6/17,927.690002,965.140015
7/7/17,940.809998,978.76001
7/10/17,951,996.469971
7/11/17,953.530029,994.130005
7/12/17,967.659973,1006.51001
7/13/17,968.849976,1000.630005
7/14/17,976.909973,1001.809998
7/17/17,975.960022,1010.039978
7/18/17,986.950012,1024.449951
7/19/17,992.77002,1026.869995
7/20/17,992.190002,1028.699951
7/21/17,993.840027,1025.670044
7/24/17,998.309998,1038.949951
7/25/17,969.030029,1039.869995
7/26/17,965.309998,1052.800049
7/27/17,952.51001,1046
7/28/17,958.330017,1020.039978
7/31/17,945.5,987.780029
8/1/17,946.559998,996.190002
8/2/17,947.640015,995.890015
8/3/17,940.299988,986.919983
8/4/17,945.789978,987.580017
8/7/17,945.75,992.27002
8/8/17,944.190002,989.840027
8/9/17,940.080017,982.01001
8/10/17,923.590027,956.919983
8/11/17,930.090027,967.98999
8/14/17,938.929993,983.299988
8/15/17,938.080017,982.73999
8/16/17,944.27002,978.179993
8/17/17,927.659973,960.570007
8/18/17,926.179993,958.469971
8/21/17,920.869995,953.289978
8/22/17,940.400024,966.900024
8/23/17,942.580017,958
8/24/17,936.890015,952.450012
8/25/17,930.5,945.26001
8/28/17,928.130005,946.02002
8/29/17,935.75,954.059998
8/30/17,943.630005,967.590027
8/31/17,955.23999,980.599976
9/1/17,951.98999,978.25
9/5/17,941.47998,965.27002
9/6/17,942.02002,967.799988
9/7/17,949.890015,979.469971
9/8/17,941.409973,965.900024
9/11/17,943.289978,977.960022
9/12/17,946.650024,982.580017
9/13/17,950.440002,999.599976
9/14/17,940.130005,992.210022
9/15/17,935.289978,986.789978
9/18/17,929.75,974.190002
9/19/17,936.859985,969.859985
9/20/17,947.539978,973.210022
9/21/17,947.549988,964.650024
9/22/17,943.26001,955.099976
9/25/17,934.280029,939.789978
9/26/17,937.429993,938.599976
9/27/17,959.900024,950.869995
9/28/17,964.809998,956.400024
9/29/17,973.719971,961.349976
10/2/17,967.469971,959.190002
10/3/17,972.080017,957.099976
10/4/17,966.780029,965.450012
10/5/17,985.190002,980.849976
10/6/17,993.640015,989.580017
10/9/17,992.309998,990.98999
10/10/17,987.799988,987.200012
10/11/17,1005.650024,995
10/12/17,1005.650024,1000.929993
10/13/17,1007.869995,1002.940002
10/16/17,1009.349976,1006.340027
10/17/17,1011,1009.130005
10/18/17,1012.73999,997
10/19/17,1001.840027,986.609985
10/20/17,1005.070007,982.909973
10/23/17,985.539978,966.299988
10/24/17,988.48999,975.900024
10/25/17,991.460022,972.909973
10/26/17,991.419983,972.429993
10/27/17,1033.670044,1100.949951
10/30/17,1033.130005,1110.849976
10/31/17,1033.040039,1105.280029
11/1/17,1042.599976,1103.680054
11/2/17,1042.969971,1094.219971
11/3/17,1049.98999,1111.599976
11/6/17,1042.680054,1120.660034
11/7/17,1052.390015,1123.170044
11/8/17,1058.290039,1132.880005
11/9/17,1047.719971,1129.130005
11/10/17,1044.150024,1125.349976
11/13/17,1041.199951,1129.170044
11/14/17,1041.640015,1136.839966
11/15/17,1036.410034,1126.689941
11/16/17,1048.469971,1137.290039
11/17/17,1035.890015,1129.880005
11/20/17,1034.660034,1126.310059
11/21/17,1050.300049,1139.48999
11/22/17,1051.920044,1156.160034
11/24/17,1056.52002,1186
11/27/17,1072.01001,1195.829956
11/28/17,1063.290039,1193.599976
11/29/17,1037.380005,1161.27002
11/30/17,1036.170044,1176.75
12/1/17,1025.069946,1162.349976
12/4/17,1011.869995,1133.949951
12/5/17,1019.599976,1141.569946
12/6/17,1032.719971,1152.349976
12/7/17,1044.569946,1159.790039
12/8/17,1049.380005,1162
12/11/17,1051.969971,1168.920044
12/12/17,1048.77002,1165.079956
12/13/17,1051.390015,1164.130005
12/14/17,1057.469971,1174.26001
12/15/17,1072,1179.140015
12/18/17,1085.089966,1190.579956
12/19/17,1079.780029,1187.380005
12/20/17,1073.560059,1177.619995
12/21/17,1070.849976,1174.76001
12/22/17,1068.859985,1168.359985
12/26/17,1065.849976,1176.76001
12/27/17,1060.199951,1182.26001
12/28/17,1055.949951,1186.099976
12/29/17,1053.400024,1169.469971
1/2/18,1073.209961,1189.01001
1/3/18,1091.52002,1204.199951
1/4/18,1095.76001,1209.589966
1/5/18,1110.290039,1229.140015
1/8/18,1114.209961,1246.869995
1/9/18,1112.790039,1252.699951
1/10/18,1110.140015,1254.329956
1/11/18,1112.050049,1276.680054
1/12/18,1130.650024,1305.199951
1/16/18,1130.699951,1304.859985
1/17/18,1139.099976,1295
1/18/18,1135.969971,1293.319946
1/19/18,1143.5,1294.579956
1/22/18,1164.160034,1327.310059
1/23/18,1176.170044,1362.540039
1/24/18,1171.290039,1357.51001
1/25/18,1182.140015,1377.949951
1/26/18,1187.560059,1402.050049
1/29/18,1186.47998,1417.680054
1/30/18,1177.369995,1437.819946
1/31/18,1182.219971,1450.890015
2/1/18,1181.589966,1390
2/2/18,1119.199951,1429.949951
2/5/18,1062.390015,1390
2/6/18,1084.430054,1442.839966
2/7/18,1055.410034,1416.780029
2/8/18,1007.710022,1350.5
2/9/18,1046.27002,1339.599976
2/12/18,1054.560059,1386.22998
2/13/18,1054.140015,1414.51001
2/14/18,1072.699951,1451.050049
2/15/18,1091.359985,1461.76001
2/16/18,1095.5,1448.689941
2/20/18,1103.589966,1468.349976
2/21/18,1113.75,1482.920044
2/22/18,1109.900024,1485.339966
2/23/18,1128.089966,1500
2/26/18,1143.699951,1521.949951
2/27/18,1117.51001,1511.97998
2/28/18,1103.920044,1512.449951
3/1/18,1071.410034,1493.449951
3/2/18,1084.140015,1500.25
3/5/18,1094.76001,1523.609985
3/6/18,1100.900024,1537.640015
3/7/18,1115.040039,1545
3/8/18,1129.380005,1551.859985
3/9/18,1160.839966,1578.890015
3/12/18,1165.930054,1598.390015
3/13/18,1139.910034,1588.180054
3/14/18,1148.890015,1591
3/15/18,1150.609985,1582.319946
3/16/18,1134.420044,1571.680054
3/19/18,1100.069946,1544.930054
3/20/18,1095.800049,1586.51001
3/21/18,1094,1581.859985
3/22/18,1053.150024,1544.920044
3/23/18,1026.550049,1495.560059
3/26/18,1054.089966,1555.859985
3/27/18,1006.940002,1497.050049
3/28/18,1005.179993,1431.420044
3/29/18,1037.140015,1447.339966
4/2/18,1012.630005,1371.98999
4/3/18,1018.679993,1392.050049
4/4/18,1029.709961,1410.569946
4/5/18,1032.640015,1451.75
4/6/18,1009.950012,1405.22998
4/9/18,1020.090027,1406.079956
4/10/18,1036.5,1436.219971
4/11/18,1025.060059,1427.050049
4/12/18,1037.290039,1448.5
4/13/18,1036.040039,1430.790039
4/16/18,1046.099976,1441.5
4/17/18,1079.359985,1503.829956
4/18/18,1075.390015,1527.839966
4/19/18,1089.449951,1556.910034
4/20/18,1077.319946,1527.48999
4/23/18,1073.810059,1517.859985
4/24/18,1022.640015,1460.089966
4/25/18,1022.98999,1460.170044
4/26/18,1043.310059,1517.959961
4/27/18,1031.449951,1572.619995
4/30/18,1018.580017,1566.130005
5/1/18,1040.75,1582.26001
5/2/18,1026.050049,1569.680054
5/3/18,1026.300049,1572.079956
5/4/18,1051,1580.949951
5/7/18,1059.459961,1600.140015
5/8/18,1058.589966,1592.390015
5/9/18,1088.949951,1608
5/10/18,1105.469971,1609.079956
5/11/18,1103.380005,1602.910034
5/14/18,1106.599976,1601.540039
5/15/18,1084.869995,1576.119995
5/16/18,1084.089966,1587.280029
5/17/18,1081.26001,1581.76001
5/18/18,1069.640015,1574.369995
5/21/18,1084.01001,1585.459961
5/22/18,1075.310059,1581.400024
5/23/18,1085.959961,1601.859985
5/24/18,1085.449951,1603.069946
5/25/18,1084.079956,1610.150024
5/29/18,1068.069946,1612.869995
5/30/18,1077.469971,1624.890015
5/31/18,1100,1629.619995
6/1/18,1135,1641.540039
6/4/18,1153.040039,1665.27002
6/5/18,1151.02002,1696.349976
6/6/18,1146.949951,1695.75
6/7/18,1134.420044,1689.300049
6/8/18,1132.709961,1683.98999
6/11/18,1140.900024,1689.119995
6/12/18,1148.189941,1698.75
6/13/18,1144.22998,1704.859985
6/14/18,1160.109985,1723.859985
6/15/18,1159.27002,1715.969971
6/18/18,1183.579956,1723.790039
6/19/18,1178.689941,1734.780029
6/20/18,1184.069946,1750.079956
6/21/18,1169.439941,1730.219971
6/22/18,1169.290039,1715.670044
6/25/18,1139.280029,1663.150024
6/26/18,1132.619995,1691.089966
6/27/18,1116.939941,1660.51001
6/28/18,1126.780029,1701.449951
6/29/18,1129.189941,1699.800049
7/2/18,1142.109985,1713.780029
7/3/18,1116.280029,1693.959961
7/5/18,1141.290039,1699.72998
7/6/18,1155.079956,1710.630005
7/9/18,1167.280029,1739.02002
7/10/18,1167.140015,1743.069946
7/11/18,1171.459961,1755
7/12/18,1201.26001,1796.619995
7/13/18,1204.420044,1813.030029
7/16/18,1196.51001,1822.48999
7/17/18,1213.079956,1843.930054
7/18/18,1212.910034,1842.920044
7/19/18,1199.099976,1812.969971
7/20/18,1197.880005,1813.699951
7/23/18,1211,1802
7/24/18,1258.150024,1829.23999
7/25/18,1275.939941,1863.609985
7/26/18,1285.5,1808
7/27/18,1252.890015,1817.27002
7/30/18,1230.040039,1779.219971
7/31/18,1227.219971,1777.439941
8/1/18,1232.98999,1797.170044
8/2/18,1241.130005,1834.329956
8/3/18,1238.160034,1823.290039
8/6/18,1237.670044,1847.75
8/7/18,1255.839966,1862.47998
